MTU,Biomass,Coal,Gas,Geothermal,Hydro,Hydro Discharge,Nuclear,Oil,Solar,Unknown,Wind
2018-01-01 00:00:00,203.0,190.0,170.0,0.0,2.0,0.0,0.0,8.0,0.0,94.0,1823.0
2018-01-01 01:00:00,199.0,185.0,163.0,0.0,2.0,0.0,0.0,7.0,0.0,95.0,1850.0
2018-01-01 02:00:00,115.0,212.0,184.0,0.0,2.0,0.0,0.0,15.0,0.0,99.0,1610.0
2018-01-01 03:00:00,101.0,191.0,186.0,0.0,2.0,0.0,0.0,11.0,0.0,97.0,1606.0
2018-01-01 04:00:00,102.0,195.0,181.0,0.0,2.0,0.0,0.0,12.0,0.0,97.0,1612.0
2018-01-01 05:00:00,102.0,183.0,155.0,0.0,2.0,0.0,0.0,14.0,0.0,99.0,1618.0
2018-01-01 06:00:00,104.0,159.0,161.0,0.0,2.0,0.0,0.0,11.0,0.0,97.0,1709.0
2018-01-01 07:00:00,106.0,181.0,174.0,0.0,2.0,0.0,0.0,16.0,0.0,98.0,1660.0
2018-01-01 08:00:00,119.0,151.0,182.0,0.0,2.0,0.0,0.0,9.0,0.0,94.0,1776.0
2018-01-01 09:00:00,154.0,171.0,193.0,0.0,2.0,0.0,0.0,7.0,7.0,82.0,1944.0
2018-01-01 10:00:00,198.0,215.0,197.0,0.0,2.0,0.0,0.0,7.0,23.0,89.0,2349.0
2018-01-01 11:00:00,192.0,276.0,218.0,0.0,2.0,0.0,0.0,15.0,33.0,85.0,2351.0
2018-01-01 12:00:00,224.0,248.0,209.0,0.0,2.0,0.0,0.0,14.0,40.0,85.0,2446.0
2018-01-01 13:00:00,240.0,200.0,190.0,0.0,2.0,0.0,0.0,8.0,45.0,82.0,2700.0
2018-01-01 14:00:00,214.0,205.0,188.0,0.0,2.0,0.0,0.0,9.0,34.0,84.0,2605.0
2018-01-01 15:00:00,186.0,245.0,205.0,0.0,2.0,0.0,0.0,12.0,13.0,89.0,2456.0
2018-01-01 16:00:00,204.0,422.0,268.0,0.0,2.0,0.0,0.0,12.0,1.0,96.0,2179.0
2018-01-01 17:00:00,209.0,641.0,282.0,0.0,2.0,0.0,0.0,12.0,0.0,96.0,1974.0
2018-01-01 18:00:00,272.0,664.0,279.0,0.0,2.0,0.0,0.0,9.0,0.0,94.0,1875.0
2018-01-01 19:00:00,283.0,539.0,297.0,0.0,2.0,0.0,0.0,14.0,0.0,96.0,1858.0
