MTU,Biomass,Coal,Gas,Oil,Geothermal,Hydro,Marine,Unknown,Solar,Nuclear,Waste,Wind
2020-01-01 00:00:00,230.0,482.0,225.0,11.0,0.0,2.0,0.0,3.0,0.0,0.0,108.0,1448.0
2020-01-01 01:00:00,204.0,355.0,221.0,11.0,0.0,2.0,0.0,3.0,0.0,0.0,108.0,1727.0
2020-01-01 02:00:00,163.0,337.0,220.0,11.0,0.0,2.0,0.0,3.0,0.0,0.0,106.0,2023.0
2020-01-01 03:00:00,157.0,329.0,220.0,11.0,0.0,2.0,0.0,3.0,0.0,0.0,107.0,2398.0
2020-01-01 04:00:00,163.0,322.0,220.0,11.0,0.0,2.0,0.0,3.0,0.0,0.0,107.0,2631.0
2020-01-01 05:00:00,173.0,369.0,223.0,11.0,0.0,2.0,0.0,3.0,0.0,0.0,117.0,2741.0
2020-01-01 06:00:00,175.0,540.0,236.0,11.0,0.0,2.0,0.0,3.0,0.0,0.0,119.0,2719.0
2020-01-01 07:00:00,199.0,516.0,241.0,11.0,0.0,2.0,0.0,3.0,0.0,0.0,117.0,2690.0
2020-01-01 08:00:00,182.0,434.0,252.0,11.0,0.0,2.0,0.0,3.0,0.0,0.0,119.0,2911.0
2020-01-01 09:00:00,202.0,438.0,271.0,11.0,0.0,2.0,0.0,2.0,10.0,0.0,118.0,3103.0
2020-01-01 10:00:00,253.0,443.0,273.0,11.0,0.0,2.0,0.0,2.0,32.0,0.0,118.0,3181.0
2020-01-01 11:00:00,204.0,467.0,272.0,11.0,0.0,2.0,0.0,2.0,51.0,0.0,119.0,3329.0
2020-01-01 12:00:00,220.0,545.0,271.0,11.0,0.0,2.0,0.0,2.0,68.0,0.0,119.0,3323.0
2020-01-01 13:00:00,270.0,595.0,271.0,11.0,0.0,2.0,0.0,2.0,69.0,0.0,119.0,3120.0
2020-01-01 14:00:00,277.0,515.0,271.0,11.0,0.0,2.0,0.0,2.0,37.0,0.0,121.0,3048.0
2020-01-01 15:00:00,276.0,562.0,272.0,11.0,0.0,2.0,0.0,2.0,7.0,0.0,120.0,3078.0
2020-01-01 16:00:00,301.0,473.0,280.0,12.0,0.0,2.0,0.0,2.0,0.0,0.0,120.0,3114.0
2020-01-01 17:00:00,286.0,507.0,289.0,11.0,0.0,2.0,0.0,2.0,0.0,0.0,121.0,3063.0
2020-01-01 18:00:00,303.0,530.0,285.0,11.0,0.0,2.0,0.0,2.0,0.0,0.0,122.0,2915.0
2020-01-01 19:00:00,333.0,470.0,283.0,11.0,0.0,2.0,0.0,2.0,0.0,0.0,122.0,2908.0
2020-01-01 20:00:00,303.0,523.0,275.0,10.0,0.0,2.0,0.0,2.0,0.0,0.0,121.0,2881.0
2020-01-01 21:00:00,257.0,498.0,261.0,10.0,0.0,2.0,0.0,2.0,0.0,0.0,121.0,2784.0
2020-01-01 22:00:00,251.0,401.0,260.0,10.0,0.0,2.0,0.0,2.0,0.0,0.0,121.0,2986.0
2020-01-01 23:00:00,267.0,458.0,245.0,11.0,0.0,2.0,0.0,2.0,0.0,0.0,120.0,2984.0
2020-01-02 00:00:00,229.0,439.0,234.0,11.0,0.0,2.0,0.0,3.0,0.0,0.0,106.0,2933.0
2020-01-02 01:00:00,247.0,452.0,234.0,11.0,0.0,2.0,0.0,3.0,0.0,0.0,107.0,2882.0
2020-01-02 02:00:00,250.0,383.0,233.0,11.0,0.0,2.0,0.0,3.0,0.0,0.0,108.0,2977.0
2020-01-02 03:00:00,267.0,337.0,230.0,11.0,0.0,2.0,0.0,3.0,0.0,0.0,108.0,3086.0
2020-01-02 04:00:00,280.0,359.0,228.0,11.0,0.0,2.0,0.0,3.0,0.0,0.0,108.0,3182.0
2020-01-02 05:00:00,278.0,481.0,230.0,11.0,0.0,2.0,0.0,3.0,0.0,0.0,108.0,3328.0
2020-01-02 06:00:00,256.0,638.0,246.0,11.0,0.0,2.0,0.0,3.0,0.0,0.0,104.0,3527.0
2020-01-02 07:00:00,201.0,640.0,226.0,11.0,0.0,2.0,0.0,3.0,0.0,0.0,90.0,3643.0
2020-01-02 08:00:00,168.0,472.0,239.0,11.0,0.0,2.0,0.0,3.0,0.0,0.0,99.0,3708.0
2020-01-02 09:00:00,170.0,549.0,260.0,11.0,0.0,2.0,0.0,3.0,1.0,0.0,102.0,3767.0
2020-01-02 10:00:00,200.0,512.0,269.0,11.0,0.0,2.0,0.0,3.0,7.0,0.0,102.0,3792.0
2020-01-02 11:00:00,230.0,642.0,272.0,11.0,0.0,2.0,0.0,3.0,12.0,0.0,107.0,3744.0
2020-01-02 12:00:00,329.0,694.0,278.0,11.0,0.0,2.0,0.0,3.0,13.0,0.0,116.0,3630.0
2020-01-02 13:00:00,336.0,617.0,335.0,11.0,0.0,2.0,0.0,2.0,11.0,0.0,115.0,3590.0
2020-01-02 14:00:00,354.0,600.0,332.0,11.0,0.0,2.0,0.0,2.0,6.0,0.0,103.0,3585.0
2020-01-02 15:00:00,201.0,503.0,306.0,10.0,0.0,2.0,0.0,2.0,1.0,0.0,102.0,3685.0
2020-01-02 16:00:00,152.0,426.0,249.0,11.0,0.0,2.0,0.0,2.0,0.0,0.0,93.0,3915.0
2020-01-02 17:00:00,174.0,551.0,301.0,11.0,0.0,2.0,0.0,2.0,0.0,0.0,113.0,4044.0
2020-01-02 18:00:00,262.0,429.0,302.0,11.0,0.0,2.0,0.0,2.0,0.0,0.0,118.0,4157.0
2020-01-02 19:00:00,232.0,379.0,302.0,11.0,0.0,2.0,0.0,2.0,0.0,0.0,118.0,4195.0
2020-01-02 20:00:00,212.0,373.0,253.0,11.0,0.0,2.0,0.0,2.0,0.0,0.0,117.0,4258.0
2020-01-02 21:00:00,174.0,337.0,217.0,10.0,0.0,2.0,0.0,2.0,0.0,0.0,102.0,3852.0
2020-01-02 22:00:00,208.0,340.0,190.0,10.0,0.0,2.0,0.0,2.0,0.0,0.0,103.0,3620.0
2020-01-02 23:00:00,218.0,282.0,153.0,10.0,0.0,2.0,0.0,2.0,0.0,0.0,102.0,3589.0
2020-01-03 00:00:00,196.0,273.0,103.0,10.0,0.0,2.0,0.0,3.0,0.0,0.0,87.0,3517.0
2020-01-03 01:00:00,180.0,241.0,97.0,10.0,0.0,2.0,0.0,3.0,0.0,0.0,87.0,3556.0
2020-01-03 02:00:00,217.0,265.0,97.0,10.0,0.0,2.0,0.0,3.0,0.0,0.0,87.0,3493.0
