"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|EE","01.01.2023 00:00 - 01.01.2023 01:00 (CET/CEST)","46","n/e","60","7","n/e","n/e","228","0","n/e","n/e","n/e","0","n/e","n/e","n/e","0","1","0","18","n/e","163"
"BZN|EE","01.01.2023 01:00 - 01.01.2023 02:00 (CET/CEST)","45","n/e","60","7","n/e","n/e","227","0","n/e","n/e","n/e","0","n/e","n/e","n/e","0","1","0","18","n/e","158"
"BZN|EE","01.01.2023 02:00 - 01.01.2023 03:00 (CET/CEST)","45","n/e","60","7","n/e","n/e","228","0","n/e","n/e","n/e","0","n/e","n/e","n/e","0","1","0","18","n/e","155"
"BZN|EE","01.01.2023 03:00 - 01.01.2023 04:00 (CET/CEST)","46","n/e","59","7","n/e","n/e","226","0","n/e","n/e","n/e","0","n/e","n/e","n/e","0","1","0","18","n/e","115"
"BZN|EE","01.01.2023 04:00 - 01.01.2023 05:00 (CET/CEST)","47","n/e","64","7","n/e","n/e","230","0","n/e","n/e","n/e","0","n/e","n/e","n/e","0","1","0","18","n/e","86"
"BZN|EE","01.01.2023 05:00 - 01.01.2023 06:00 (CET/CEST)","48","n/e","62","6","n/e","n/e","232","0","n/e","n/e","n/e","0","n/e","n/e","n/e","0","1","0","18","n/e","58"
"BZN|EE","01.01.2023 06:00 - 01.01.2023 07:00 (CET/CEST)","48","n/e","60","6","n/e","n/e","233","0","n/e","n/e","n/e","0","n/e","n/e","n/e","0","1","0","18","n/e","39"
"BZN|EE","01.01.2023 07:00 - 01.01.2023 08:00 (CET/CEST)","48","n/e","60","6","n/e","n/e","231","0","n/e","n/e","n/e","1","n/e","n/e","n/e","0","1","0","18","n/e","30"
"BZN|EE","01.01.2023 08:00 - 01.01.2023 09:00 (CET/CEST)","47","n/e","60","6","n/e","n/e","234","0","n/e","n/e","n/e","1","n/e","n/e","n/e","0","1","1","17","n/e","25"
"BZN|EE","01.01.2023 09:00 - 01.01.2023 10:00 (CET/CEST)","49","n/e","59","6","n/e","n/e","233","0","n/e","n/e","n/e","1","n/e","n/e","n/e","0","1","5","17","n/e","21"
